Iteration 3240, progress: 0%, best action: KKKKR, dices: 1,1,1,1,6
Iteration 6600, progress: 18.814300411522634%, best action: RKKRR, dices: 2,1,5,6,4
Iteration 6601, progress: 18.82716049382716%, best action: KRRKK, dices: 2,1,5,6,6
Iteration 6602, progress: 18.84002057613169%, best action: RKRKK, dices: 2,1,6,1,1
Iteration 6603, progress: 18.852880658436213%, best action: KKRKK, dices: 2,1,6,1,2
Iteration 3359, progress: 18.86574074074074%, best action: KRRRR, dices: 2,1,4,6,4
Iteration 3360, progress: 18.878600823045268%, best action: RKRKR, dices: 2,1,6,1,4
Iteration 5299, progress: 18.891460905349795%, best action: RKKRK, dices: 2,1,5,2,1
Iteration 2064, progress: 18.904320987654323%, best action: RKRKR, dices: 2,1,5,1,2
Iteration 2065, progress: 18.917181069958847%, best action: KKRKK, dices: 2,1,6,2,1
Iteration 4654, progress: 18.930041152263374%, best action: RRKRK, dices: 2,1,5,2,3
Iteration 7244, progress: 18.942901234567902%, best action: KRRKR, dices: 2,1,5,2,6
Iteration 7245, progress: 18.955761316872426%, best action: KRRKR, dices: 2,1,6,2,4
Iteration 7246, progress: 18.968621399176953%, best action: KRRKR, dices: 2,1,6,2,5
Iteration 7247, progress: 18.98148148148148%, best action: RRKRK, dices: 2,1,6,2,6
Iteration 7248, progress: 18.99434156378601%, best action: RKRRK, dices: 2,1,6,3,1
Iteration 7249, progress: 19.007201646090536%, best action: KRRRK, dices: 2,1,6,3,2
Iteration 7250, progress: 19.020061728395063%, best action: RRRKK, dices: 2,1,6,3,3
Iteration 7251, progress: 19.032921810699587%, best action: KKRRR, dices: 2,1,6,3,4
Iteration 7252, progress: 19.045781893004115%, best action: KRRRR, dices: 2,1,6,3,5
Iteration 7253, progress: 19.058641975308642%, best action: RRKRK, dices: 2,1,6,3,6
Iteration 7254, progress: 19.07150205761317%, best action: RKRRK, dices: 2,1,6,4,1
Iteration 1427, progress: 19.084362139917697%, best action: RKRRK, dices: 2,1,5,6,1
Iteration 769, progress: 19.09722222222222%, best action: RKKKK, dices: 2,1,5,3,5
Iteration 2710, progress: 19.11008230452675%, best action: KRKKR, dices: 2,1,5,5,1
Iteration 2711, progress: 19.122942386831276%, best action: RRRKK, dices: 2,1,6,4,4
Iteration 5940, progress: 19.1358024691358%, best action: RKKRR, dices: 2,1,5,6,3
Iteration 5941, progress: 19.148662551440328%, best action: RRKRK, dices: 2,1,6,4,6
Iteration 5942, progress: 19.161522633744855%, best action: RKRKK, dices: 2,1,6,5,1
Iteration 7255, progress: 19.174382716049383%, best action: KRRRK, dices: 2,1,6,5,2
Iteration 134, progress: 19.18724279835391%, best action: RKKRK, dices: 2,1,5,2,5
Iteration 135, progress: 19.200102880658438%, best action: RRRKK, dices: 2,1,6,5,5
Iteration 136, progress: 19.212962962962962%, best action: RRKRK, dices: 2,1,6,5,6
Iteration 137, progress: 19.22582304526749%, best action: RKKKK, dices: 2,1,6,6,1
Iteration 138, progress: 19.238683127572017%, best action: KRKKK, dices: 2,1,6,6,2
Iteration 4031, progress: 19.251543209876544%, best action: KKKKK, dices: 2,1,5,6,5
Iteration 3361, progress: 19.264403292181072%, best action: RKKRK, dices: 2,1,6,1,5
Iteration 4032, progress: 19.277263374485596%, best action: KRKKR, dices: 2,1,6,6,4
Iteration 3362, progress: 19.290123456790123%, best action: KKKKR, dices: 2,1,6,6,5
Iteration 5300, progress: 19.30298353909465%, best action: KRRRK, dices: 2,1,6,1,6
Iteration 2066, progress: 19.315843621399175%, best action: KKRKK, dices: 2,1,6,2,2
Iteration 2067, progress: 19.328703703703702%, best action: KKKKR, dices: 2,2,1,1,3
Iteration 2068, progress: 19.34156378600823%, best action: KKKKR, dices: 2,2,1,1,4
Iteration 2069, progress: 19.354423868312757%, best action: KKKRR, dices: 2,2,1,1,5
Iteration 2070, progress: 19.367283950617285%, best action: KKKKR, dices: 2,2,1,1,6
Iteration 6604, progress: 19.380144032921812%, best action: RRKRK, dices: 2,1,6,1,3
Iteration 4655, progress: 19.393004115226336%, best action: KRRKR, dices: 2,1,6,2,3
Iteration 1428, progress: 19.405864197530864%, best action: KRRRK, dices: 2,1,6,4,2
Iteration 1429, progress: 19.41872427983539%, best action: KKRKR, dices: 2,2,1,2,4
Iteration 1430, progress: 19.431584362139915%, best action: KKRKR, dices: 2,2,1,2,5
Iteration 1431, progress: 19.444444444444446%, best action: KKRKR, dices: 2,2,1,2,6
Iteration 770, progress: 19.457304526748974%, best action: RRKKR, dices: 2,1,6,4,3
Iteration 771, progress: 19.470164609053498%, best action: KKRRK, dices: 2,2,1,3,2
Iteration 772, progress: 19.483024691358025%, best action: KKRRR, dices: 2,2,1,3,3
Iteration 2712, progress: 19.49588477366255%, best action: KRRRK, dices: 2,1,6,4,5
Iteration 7256, progress: 19.508744855967077%, best action: KRKRR, dices: 2,1,6,5,4
Iteration 7257, progress: 19.521604938271604%, best action: KKRRR, dices: 2,2,1,3,6
Iteration 3363, progress: 19.534465020576132%, best action: RKKKK, dices: 2,2,1,1,1
Iteration 5301, progress: 19.54732510288066%, best action: KKRRK, dices: 2,2,1,1,2
Iteration 139, progress: 19.560185185185187%, best action: KRKKK, dices: 2,1,6,6,3
Iteration 3364, progress: 19.57304526748971%, best action: KKRRK, dices: 2,2,1,4,2
Iteration 5302, progress: 19.58590534979424%, best action: RRKRR, dices: 2,2,1,4,3
Iteration 140, progress: 19.598765432098766%, best action: KKRKR, dices: 2,2,1,4,4
Iteration 4033, progress: 19.61162551440329%, best action: RRKKK, dices: 2,1,6,6,6
Iteration 4034, progress: 19.62448559670782%, best action: KKRRK, dices: 2,2,1,5,2
Iteration 4035, progress: 19.63734567901235%, best action: KKRRR, dices: 2,2,1,5,3
Iteration 4036, progress: 19.650205761316872%, best action: KKRKR, dices: 2,2,1,5,4
Iteration 4037, progress: 19.6630658436214%, best action: KKRKK, dices: 2,2,1,5,5
Iteration 4038, progress: 19.675925925925927%, best action: KKRRR, dices: 2,2,1,5,6
Iteration 4039, progress: 19.68878600823045%, best action: KKKRK, dices: 2,2,1,6,1
Iteration 4040, progress: 19.70164609053498%, best action: KKRRK, dices: 2,2,1,6,2
Iteration 6605, progress: 19.714506172839506%, best action: KKKKK, dices: 2,2,1,2,2
Iteration 2071, progress: 19.727366255144034%, best action: KKRKR, dices: 2,2,1,2,1
Iteration 2072, progress: 19.74022633744856%, best action: RRRKK, dices: 2,2,1,6,5
Iteration 4656, progress: 19.753086419753085%, best action: KKRKK, dices: 2,2,1,2,3
Iteration 4657, progress: 19.765946502057613%, best action: KKKKK, dices: 2,2,2,1,1
Iteration 2073, progress: 19.77880658436214%, best action: RRRKK, dices: 2,2,1,6,6
Iteration 2074, progress: 19.791666666666664%, best action: KKKRR, dices: 2,2,2,1,3
Iteration 1432, progress: 19.804526748971192%, best action: RKKKK, dices: 2,2,1,3,1
Iteration 773, progress: 19.817386831275723%, best action: RRRRK, dices: 2,2,1,3,4
Iteration 2713, progress: 19.830246913580247%, best action: RKKKR, dices: 2,2,1,3,5
Iteration 2714, progress: 19.843106995884774%, best action: KKKKR, dices: 2,2,2,2,1
Iteration 2715, progress: 19.855967078189302%, best action: KKKKK, dices: 2,2,2,2,2
Iteration 3365, progress: 19.868827160493826%, best action: KRRRR, dices: 2,2,1,4,5
Iteration 3366, progress: 19.881687242798353%, best action: KKKKR, dices: 2,2,2,2,4
Iteration 5943, progress: 19.89454732510288%, best action: RKRRR, dices: 2,1,6,5,3
Iteration 3367, progress: 19.90740740740741%, best action: KKKKR, dices: 2,2,2,2,5
Iteration 5944, progress: 19.920267489711936%, best action: KKKKR, dices: 2,2,2,2,6
Iteration 5303, progress: 19.93312757201646%, best action: KKKRR, dices: 2,2,1,4,6
Iteration 5945, progress: 19.945987654320987%, best action: KKKRK, dices: 2,2,2,3,2
Iteration 5946, progress: 19.958847736625515%, best action: KKKRR, dices: 2,2,2,3,4
Iteration 5947, progress: 19.97170781893004%, best action: KKKKR, dices: 2,2,2,3,5
Iteration 3368, progress: 19.984567901234566%, best action: KKKRR, dices: 2,2,2,3,1
Iteration 5304, progress: 19.997427983539097%, best action: KKKRK, dices: 2,2,2,3,3
Iteration 7258, progress: 20.01028806584362%, best action: RRKRK, dices: 2,2,1,4,1
Iteration 7259, progress: 20.02314814814815%, best action: KKKRR, dices: 2,2,2,4,3
Iteration 3369, progress: 20.036008230452676%, best action: KKKRR, dices: 2,2,2,4,1
Iteration 3370, progress: 20.0488683127572%, best action: KKKRR, dices: 2,2,2,4,5
Iteration 5305, progress: 20.061728395061728%, best action: KKKRK, dices: 2,2,2,4,2
Iteration 5306, progress: 20.074588477366255%, best action: KKKRR, dices: 2,2,2,5,1
Iteration 7260, progress: 20.087448559670783%, best action: KKKKR, dices: 2,2,2,4,4
Iteration 7261, progress: 20.10030864197531%, best action: KKKRR, dices: 2,2,2,5,3
Iteration 7262, progress: 20.113168724279834%, best action: KKKRR, dices: 2,2,2,5,4
Iteration 3371, progress: 20.12602880658436%, best action: KKKRR, dices: 2,2,2,4,6
Iteration 3372, progress: 20.13888888888889%, best action: KKKRR, dices: 2,2,2,5,6
Iteration 3373, progress: 20.151748971193413%, best action: KKKRR, dices: 2,2,2,6,1
Iteration 3374, progress: 20.16460905349794%, best action: KKKRK, dices: 2,2,2,6,2
Iteration 3375, progress: 20.17746913580247%, best action: KKKRR, dices: 2,2,2,6,3
Iteration 141, progress: 20.190329218106996%, best action: RKKRK, dices: 2,2,1,5,1
Iteration 142, progress: 20.203189300411523%, best action: KKKRR, dices: 2,2,2,6,5
Iteration 143, progress: 20.21604938271605%, best action: KKKKK, dices: 2,2,2,6,6
Iteration 4041, progress: 20.228909465020575%, best action: KKRRK, dices: 2,2,1,6,3
Iteration 4658, progress: 20.241769547325102%, best action: KKKRK, dices: 2,2,2,1,2
Iteration 2075, progress: 20.25462962962963%, best action: KKKRK, dices: 2,2,2,1,4
Iteration 1433, progress: 20.267489711934157%, best action: KKRRR, dices: 2,2,2,1,5
Iteration 774, progress: 20.280349794238685%, best action: RRRRK, dices: 2,2,2,1,6
Iteration 6606, progress: 20.293209876543212%, best action: RKRKR, dices: 2,2,1,6,4
Iteration 775, progress: 20.306069958847736%, best action: KKRRR, dices: 2,2,3,1,6
Iteration 776, progress: 20.318930041152264%, best action: KKRKK, dices: 2,2,3,2,2
Iteration 777, progress: 20.331790123456788%, best action: KKKKK, dices: 2,2,3,2,3
Iteration 778, progress: 20.344650205761315%, best action: KKRKR, dices: 2,2,3,2,4
Iteration 2716, progress: 20.357510288065843%, best action: KKKKK, dices: 2,2,2,2,3
Iteration 779, progress: 20.37037037037037%, best action: KKRKR, dices: 2,2,3,2,5
Iteration 780, progress: 20.383230452674898%, best action: KKKKR, dices: 2,2,3,3,1
Iteration 781, progress: 20.396090534979425%, best action: KKKKK, dices: 2,2,3,3,2
Iteration 782, progress: 20.40895061728395%, best action: KKKKK, dices: 2,2,3,3,3
Iteration 5307, progress: 20.421810699588477%, best action: RKKRK, dices: 2,2,2,5,2
Iteration 2717, progress: 20.434670781893004%, best action: KKKKR, dices: 2,2,3,2,6
Iteration 2718, progress: 20.44753086419753%, best action: KKKKR, dices: 2,2,3,3,6
Iteration 5948, progress: 20.46039094650206%, best action: RRKKR, dices: 2,2,2,3,6
Iteration 5949, progress: 20.473251028806587%, best action: KKRKR, dices: 2,2,3,4,1
Iteration 7263, progress: 20.48611111111111%, best action: KKKRK, dices: 2,2,2,5,5
Iteration 7264, progress: 20.49897119341564%, best action: KKKRK, dices: 2,2,3,4,3
Iteration 7265, progress: 20.511831275720166%, best action: KKRKK, dices: 2,2,3,4,4
Iteration 7266, progress: 20.52469135802469%, best action: KKRRR, dices: 2,2,3,4,5
Iteration 5950, progress: 20.537551440329217%, best action: KKRKK, dices: 2,2,3,4,2
Iteration 3376, progress: 20.550411522633745%, best action: RRRRR, dices: 2,2,2,6,4
Iteration 7267, progress: 20.563271604938272%, best action: KKRRR, dices: 2,2,3,4,6
Iteration 3377, progress: 20.5761316872428%, best action: KKRRK, dices: 2,2,3,5,2
Iteration 3378, progress: 20.588991769547324%, best action: KKRRR, dices: 2,2,3,5,4
Iteration 3379, progress: 20.60185185185185%, best action: RRRKK, dices: 2,2,3,5,5
Iteration 144, progress: 20.61471193415638%, best action: KKKRR, dices: 2,2,3,1,1
Iteration 4042, progress: 20.627572016460903%, best action: RKKRK, dices: 2,2,3,1,2
Iteration 4043, progress: 20.640432098765434%, best action: KKRRK, dices: 2,2,3,6,2
Iteration 4044, progress: 20.65329218106996%, best action: KKKRK, dices: 2,2,3,6,3
Iteration 4659, progress: 20.666152263374485%, best action: RRKKK, dices: 2,2,3,1,3
Iteration 2076, progress: 20.679012345679013%, best action: RRKRK, dices: 2,2,3,1,4
Iteration 1434, progress: 20.69187242798354%, best action: RKKRR, dices: 2,2,3,1,5
Iteration 2719, progress: 20.704732510288064%, best action: KKRKK, dices: 2,2,4,1,1
Iteration 2077, progress: 20.71759259259259%, best action: KKRRK, dices: 2,2,3,6,6
Iteration 2720, progress: 20.73045267489712%, best action: RRKRK, dices: 2,2,4,1,3
Iteration 2078, progress: 20.743312757201647%, best action: KRKRK, dices: 2,2,4,1,4
Iteration 2079, progress: 20.756172839506174%, best action: KKRRR, dices: 2,2,4,1,6
Iteration 2721, progress: 20.769032921810698%, best action: KKRRR, dices: 2,2,4,1,5
Iteration 6607, progress: 20.781893004115226%, best action: KKKKK, dices: 2,2,3,2,1
Iteration 6608, progress: 20.794753086419753%, best action: KKRKR, dices: 2,2,4,2,3
Iteration 5308, progress: 20.807613168724277%, best action: KRKKR, dices: 2,2,3,3,5
Iteration 5309, progress: 20.820473251028808%, best action: KKRKR, dices: 2,2,4,2,5
Iteration 7268, progress: 20.833333333333336%, best action: KRRKR, dices: 2,2,3,5,3
Iteration 7269, progress: 20.84619341563786%, best action: KKRRR, dices: 2,2,4,3,1
Iteration 7270, progress: 20.859053497942387%, best action: KKRRK, dices: 2,2,4,3,2
Iteration 7271, progress: 20.871913580246915%, best action: KKRKK, dices: 2,2,4,3,3
Iteration 4660, progress: 20.88477366255144%, best action: KRRRK, dices: 2,2,3,6,5
Iteration 5951, progress: 20.897633744855966%, best action: KKRKR, dices: 2,2,3,5,1
Iteration 5952, progress: 20.910493827160494%, best action: KKRRR, dices: 2,2,4,3,6
Iteration 783, progress: 20.92335390946502%, best action: RRKKK, dices: 2,2,3,3,4
Iteration 7272, progress: 20.93621399176955%, best action: KKRRK, dices: 2,2,4,3,4
Iteration 7273, progress: 20.949074074074073%, best action: KKKKR, dices: 2,2,4,4,3
Iteration 7274, progress: 20.9619341563786%, best action: RKKKK, dices: 2,2,4,4,4
Iteration 7275, progress: 20.974794238683128%, best action: KKKKR, dices: 2,2,4,4,5
Iteration 3380, progress: 20.98765432098765%, best action: RRRRR, dices: 2,2,3,5,6
Iteration 145, progress: 21.00051440329218%, best action: RRKKK, dices: 2,2,3,6,1
Iteration 2080, progress: 21.01337448559671%, best action: KKRKR, dices: 2,2,4,2,1
Iteration 4045, progress: 21.026234567901234%, best action: KKKRR, dices: 2,2,3,6,4
Iteration 1435, progress: 21.03909465020576%, best action: KKKKK, dices: 2,2,4,1,2
Iteration 1436, progress: 21.05195473251029%, best action: KKRKK, dices: 2,2,4,5,5
Iteration 1437, progress: 21.064814814814813%, best action: KKRRR, dices: 2,2,4,5,6
Iteration 1438, progress: 21.07767489711934%, best action: KKRRR, dices: 2,2,4,6,1
Iteration 4046, progress: 21.090534979423868%, best action: RRKRK, dices: 2,2,4,5,4
Iteration 1439, progress: 21.103395061728396%, best action: KKRRK, dices: 2,2,4,6,2
Iteration 1440, progress: 21.116255144032923%, best action: KKKRR, dices: 2,2,4,6,4
Iteration 6609, progress: 21.12911522633745%, best action: KKRKR, dices: 2,2,4,2,4
Iteration 6610, progress: 21.141975308641975%, best action: KKRKK, dices: 2,2,4,6,6
Iteration 6611, progress: 21.154835390946502%, best action: KKRKK, dices: 2,2,5,1,1
Iteration 4661, progress: 21.167695473251026%, best action: KKKRR, dices: 2,2,4,3,5
Iteration 5310, progress: 21.180555555555554%, best action: RRKKR, dices: 2,2,4,2,6
Iteration 2722, progress: 21.193415637860085%, best action: KKRKR, dices: 2,2,4,2,2
Iteration 4662, progress: 21.20627572016461%, best action: RRKRR, dices: 2,2,5,1,3
Iteration 5953, progress: 21.219135802469136%, best action: KKKKR, dices: 2,2,4,4,1
Iteration 7276, progress: 21.231995884773664%, best action: KRRKR, dices: 2,2,4,4,6
Iteration 7277, progress: 21.244855967078188%, best action: KKRKR, dices: 2,2,5,2,1
Iteration 7278, progress: 21.257716049382715%, best action: KKRKK, dices: 2,2,5,2,2
Iteration 7279, progress: 21.270576131687243%, best action: KKRKR, dices: 2,2,5,2,3
Iteration 7280, progress: 21.28343621399177%, best action: KKRKR, dices: 2,2,5,2,4
Iteration 7281, progress: 21.296296296296298%, best action: KKKKK, dices: 2,2,5,2,5
Iteration 7282, progress: 21.309156378600825%, best action: KKRKR, dices: 2,2,5,2,6
Iteration 7283, progress: 21.32201646090535%, best action: KKRRR, dices: 2,2,5,3,1
Iteration 784, progress: 21.334876543209877%, best action: KKRRK, dices: 2,2,4,4,2
Iteration 785, progress: 21.347736625514404%, best action: KKRRR, dices: 2,2,5,3,4
Iteration 3381, progress: 21.360596707818928%, best action: RRRRR, dices: 2,2,4,5,1
Iteration 146, progress: 21.373456790123456%, best action: KKRKK, dices: 2,2,4,5,2
Iteration 147, progress: 21.386316872427983%, best action: KKRRR, dices: 2,2,5,4,1
Iteration 148, progress: 21.39917695473251%, best action: KKRKK, dices: 2,2,5,4,2
Iteration 149, progress: 21.412037037037038%, best action: KKRRR, dices: 2,2,5,4,3
Iteration 2081, progress: 21.424897119341562%, best action: KKKRK, dices: 2,2,4,5,3
Iteration 2082, progress: 21.43775720164609%, best action: KKKRK, dices: 2,2,5,4,5
Iteration 4047, progress: 21.450617283950617%, best action: KRRKK, dices: 2,2,4,6,3
Iteration 4048, progress: 21.463477366255145%, best action: KKKKR, dices: 2,2,5,5,1
Iteration 1441, progress: 21.476337448559672%, best action: KRKKK, dices: 2,2,4,6,5
Iteration 6612, progress: 21.4891975308642%, best action: RKRRK, dices: 2,2,5,1,2
Iteration 6613, progress: 21.502057613168724%, best action: KKKKR, dices: 2,2,5,5,4
Iteration 6614, progress: 21.51491769547325%, best action: RRKKK, dices: 2,2,5,5,5
Iteration 5311, progress: 21.52777777777778%, best action: RKRRK, dices: 2,2,5,1,4
Iteration 6615, progress: 21.540637860082303%, best action: RRKKR, dices: 2,2,5,5,6
Iteration 5312, progress: 21.55349794238683%, best action: KKRRR, dices: 2,2,5,6,1
Iteration 2723, progress: 21.566358024691358%, best action: KRKRK, dices: 2,2,5,1,5
Iteration 7284, progress: 21.579218106995885%, best action: KKKRK, dices: 2,2,5,3,2
Iteration 5313, progress: 21.592078189300413%, best action: KKKRK, dices: 2,2,5,6,3
Iteration 4663, progress: 21.604938271604937%, best action: KKKRR, dices: 2,2,5,3,3
Iteration 4664, progress: 21.617798353909464%, best action: KKRKK, dices: 2,2,6,1,1
Iteration 7285, progress: 21.63065843621399%, best action: KKRRR, dices: 2,2,5,6,5
Iteration 7286, progress: 21.64351851851852%, best action: KKRRR, dices: 2,2,6,1,3
